Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
06/16/2019,AirNow,60010009,3,4.7,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/17/2019,AirNow,60010009,3,7.4,ug/m3 LC,31,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/18/2019,AirNow,60010009,3,6.7,ug/m3 LC,28,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/19/2019,AirNow,60010009,3,3.9,ug/m3 LC,16,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/20/2019,AirNow,60010009,3,6.5,ug/m3 LC,27,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/21/2019,AirNow,60010009,3,10.7,ug/m3 LC,45,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/22/2019,AirNow,60010009,3,15.7,ug/m3 LC,59,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/23/2019,AirNow,60010009,3,14,ug/m3 LC,55,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/24/2019,AirNow,60010009,3,9,ug/m3 LC,38,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/25/2019,AirNow,60010009,3,8.8,ug/m3 LC,37,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/26/2019,AirNow,60010009,3,4.2,ug/m3 LC,18,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/27/2019,AirNow,60010009,3,3.5,ug/m3 LC,15,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/28/2019,AirNow,60010009,3,5.2,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/29/2019,AirNow,60010009,3,11.2,ug/m3 LC,47,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
06/30/2019,AirNow,60010009,3,5.3,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/01/2019,AirNow,60010009,3,5.8,ug/m3 LC,24,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/02/2019,AirNow,60010009,3,8,ug/m3 LC,33,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/03/2019,AirNow,60010009,3,7.2,ug/m3 LC,30,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/04/2019,AirNow,60010009,3,19.4,ug/m3 LC,66,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/05/2019,AirNow,60010009,3,8.5,ug/m3 LC,35,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/06/2019,AirNow,60010009,3,9,ug/m3 LC,38,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/07/2019,AirNow,60010009,3,8.4,ug/m3 LC,35,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/08/2019,AirNow,60010009,3,4.8,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/09/2019,AirNow,60010009,3,3.5,ug/m3 LC,15,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/10/2019,AirNow,60010009,3,2.8,ug/m3 LC,12,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/11/2019,AirNow,60010009,3,1.4,ug/m3 LC,6,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/12/2019,AirNow,60010009,3,2.5,ug/m3 LC,10,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/13/2019,AirNow,60010009,3,5,ug/m3 LC,21,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/14/2019,AirNow,60010009,3,7,ug/m3 LC,29,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/15/2019,AirNow,60010009,3,6.1,ug/m3 LC,25,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/16/2019,AirNow,60010009,3,3.7,ug/m3 LC,15,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/17/2019,AirNow,60010009,3,8,ug/m3 LC,33,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/18/2019,AirNow,60010009,3,3.5,ug/m3 LC,15,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/19/2019,AirNow,60010009,3,7.6,ug/m3 LC,32,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/20/2019,AirNow,60010009,3,5.1,ug/m3 LC,21,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/21/2019,AirNow,60010009,3,6.7,ug/m3 LC,28,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/22/2019,AirNow,60010009,3,7.6,ug/m3 LC,32,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/23/2019,AirNow,60010009,3,5.5,ug/m3 LC,23,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/24/2019,AirNow,60010009,3,10.7,ug/m3 LC,45,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/25/2019,AirNow,60010009,3,12.2,ug/m3 LC,51,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/26/2019,AirNow,60010009,3,6.3,ug/m3 LC,26,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/27/2019,AirNow,60010009,3,8.3,ug/m3 LC,35,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/28/2019,AirNow,60010009,3,12.2,ug/m3 LC,51,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/29/2019,AirNow,60010009,3,11.1,ug/m3 LC,46,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/30/2019,AirNow,60010009,3,7,ug/m3 LC,29,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
07/31/2019,AirNow,60010009,3,7.8,ug/m3 LC,33,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/01/2019,AirNow,60010009,3,1.7,ug/m3 LC,7,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/02/2019,AirNow,60010009,3,1.5,ug/m3 LC,6,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/03/2019,AirNow,60010009,3,2.2,ug/m3 LC,9,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/04/2019,AirNow,60010009,3,5.2,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/05/2019,AirNow,60010009,3,8.1,ug/m3 LC,34,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/06/2019,AirNow,60010009,3,10.5,ug/m3 LC,44,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/07/2019,AirNow,60010009,3,6.1,ug/m3 LC,25,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/08/2019,AirNow,60010009,3,4.1,ug/m3 LC,17,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/09/2019,AirNow,60010009,3,2.2,ug/m3 LC,9,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/10/2019,AirNow,60010009,3,0.9,ug/m3 LC,4,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/11/2019,AirNow,60010009,3,4.6,ug/m3 LC,19,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/12/2019,AirNow,60010009,3,6.9,ug/m3 LC,29,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/13/2019,AirNow,60010009,3,8.5,ug/m3 LC,35,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/14/2019,AirNow,60010009,3,10.5,ug/m3 LC,44,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/15/2019,AirNow,60010009,3,12.3,ug/m3 LC,51,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/16/2019,AirNow,60010009,3,16.2,ug/m3 LC,60,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/17/2019,AirNow,60010009,3,10.3,ug/m3 LC,43,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/18/2019,AirNow,60010009,3,3.4,ug/m3 LC,14,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/19/2019,AirNow,60010009,3,2.9,ug/m3 LC,12,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/20/2019,AirNow,60010009,3,3.3,ug/m3 LC,14,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/21/2019,AirNow,60010009,3,4.1,ug/m3 LC,17,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/22/2019,AirNow,60010009,3,5,ug/m3 LC,21,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/23/2019,AirNow,60010009,3,9.6,ug/m3 LC,40,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/24/2019,AirNow,60010009,3,6.7,ug/m3 LC,28,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/25/2019,AirNow,60010009,3,5.8,ug/m3 LC,24,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/26/2019,AirNow,60010009,3,4.5,ug/m3 LC,19,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/27/2019,AirNow,60010009,3,5.3,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/28/2019,AirNow,60010009,3,5.8,ug/m3 LC,24,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/29/2019,AirNow,60010009,3,7,ug/m3 LC,29,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/30/2019,AirNow,60010009,3,7.2,ug/m3 LC,30,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
08/31/2019,AirNow,60010009,3,7.2,ug/m3 LC,30,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/01/2019,AirNow,60010009,3,4.7,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/02/2019,AirNow,60010009,3,5.4,ug/m3 LC,23,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/03/2019,AirNow,60010009,3,4.3,ug/m3 LC,18,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/04/2019,AirNow,60010009,3,5.3,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/05/2019,AirNow,60010009,3,1.9,ug/m3 LC,8,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/06/2019,AirNow,60010009,3,2.7,ug/m3 LC,11,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/07/2019,AirNow,60010009,3,2.5,ug/m3 LC,10,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/08/2019,AirNow,60010009,3,5.5,ug/m3 LC,23,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
09/09/2019,AirNow,60010009,3,3.9,ug/m3 LC,16,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
01/01/2019,AQS,60010011,3,6.2,ug/m3 LC,26,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/02/2019,AQS,60010011,3,9.7,ug/m3 LC,40,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/03/2019,AQS,60010011,3,19.6,ug/m3 LC,67,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/04/2019,AQS,60010011,3,29.3,ug/m3 LC,87,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/05/2019,AQS,60010011,3,3.5,ug/m3 LC,15,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/06/2019,AQS,60010011,3,4.4,ug/m3 LC,18,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/07/2019,AQS,60010011,3,5.7,ug/m3 LC,24,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/08/2019,AQS,60010011,3,6.1,ug/m3 LC,25,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/09/2019,AQS,60010011,3,5.6,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/10/2019,AQS,60010011,3,13.8,ug/m3 LC,55,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/11/2019,AQS,60010011,3,9.2,ug/m3 LC,38,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/12/2019,AQS,60010011,3,7.2,ug/m3 LC,30,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/13/2019,AQS,60010011,3,8.9,ug/m3 LC,37,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/14/2019,AQS,60010011,3,6,ug/m3 LC,25,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/15/2019,AQS,60010011,3,3.5,ug/m3 LC,15,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/16/2019,AQS,60010011,3,3,ug/m3 LC,13,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/17/2019,AQS,60010011,3,10.8,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/18/2019,AQS,60010011,3,10.6,ug/m3 LC,44,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/19/2019,AQS,60010011,3,12.2,ug/m3 LC,51,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/20/2019,AQS,60010011,3,5.5,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/21/2019,AQS,60010011,3,2.5,ug/m3 LC,10,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/22/2019,AQS,60010011,3,5.4,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/23/2019,AQS,60010011,3,9.4,ug/m3 LC,39,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/24/2019,AQS,60010011,3,13.7,ug/m3 LC,54,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/25/2019,AQS,60010011,3,14,ug/m3 LC,55,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/26/2019,AQS,60010011,3,15.2,ug/m3 LC,58,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/27/2019,AQS,60010011,3,20.5,ug/m3 LC,69,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/28/2019,AQS,60010011,3,10.1,ug/m3 LC,42,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/29/2019,AQS,60010011,3,7.6,ug/m3 LC,32,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/30/2019,AQS,60010011,3,10.2,ug/m3 LC,43,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
01/31/2019,AQS,60010011,3,11.1,ug/m3 LC,46,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
02/01/2019,AQS,60010011,3,2,ug/m3 LC,8,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
02/02/2019,AQS,60010011,3,2.2,ug/m3 LC,9,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
02/03/2019,AQS,60010011,3,1.8,ug/m3 LC,8,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
02/04/2019,AQS,60010011,3,2.3,ug/m3 LC,10,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
